Date,Open,High,Low,Close,Volume
2024-09-16,468.2789916995769,468.94202118034616,465.0132528878114,468.3284606933594,22585600
2024-09-17,471.3468249743636,472.6432267020708,466.08203143235426,468.57586669921875,30084400
2024-09-18,469.7733253245315,473.8604366394035,465.9434648552166,466.5471496582031,39909200
2024-09-19,477.60122868202563,481.18368396372693,475.50323588556273,478.34344482421875,52782500
2024-09-20,477.4824829122334,478.6700408299841,473.335966280543,477.4330139160156,34577700
2024-09-23,478.60935989339436,479.7886668451641,477.271487358506,478.69854736328125,24843000
2024-09-24,480.10574366251944,481.9589315670274,475.85432326157445,481.007568359375,25952600
2024-09-25,480.3831812388623,483.4057861989954,480.20480632461255,481.4534912109375,26549900
2024-09-26,488.935650492815,489.26270143246154,481.4336813987619,485.0707092285156,32020200
2024-09-27,486.0914480623736,486.23020427686686,481.1958457378582,482.3751525878906,22851100
2024-09-30,481.41389274489046,484.0202596018101,478.5796124436247,483.6833190917969,30281100
2024-10-01,483.31665887950265,483.61395044024334,473.109215140219,476.9444274902344,42735400
2024-10-02,476.0426111384499,479.53099347672526,473.42635462803594,477.61834716796875,23744000
2024-10-03,475.4281875265743,480.1949538329901,474.6849283697324,477.2615661621094,25337200
2024-10-04,483.0688998990654,483.4950278786583,478.0543806808698,482.9400634765625,30686600
2024-10-07,481.0274062437878,482.19679333270193,476.5480119306122,477.7669677734375,24975100
2024-10-08,480.3039411365778,485.5860224668313,479.5012237331116,484.9022216796875,28272000
2024-10-09,484.6049871224668,489.29248592230044,483.5644363639998,488.7176818847656,24995000
2024-10-10,486.43836809249575,490.02582759216244,485.1302246664413,488.1627197265625,25750400
2024-10-11,486.32930368033,489.9465223032904,485.7644497271091,488.9257507324219,20644500
2024-10-14,491.3141024770898,494.3465973585844,490.808706825702,493.028564453125,26060100
2024-10-15,493.3555385326402,494.0195299441258,484.2877839012804,486.43829345703125,34784500
2024-10-16,486.76533460642946,487.2707604745814,483.18779530560226,486.4977722167969,22996800
2024-10-17,491.97807225486406,492.02761076485535,486.7752584875692,486.834716796875,27210700
2024-10-18,489.61949922818457,491.11593737118017,488.86632025661703,490.02581787109375,25335000
2024-10-21,488.8167753413639,491.7700026314171,486.8942092236496,490.96728515625,30336500
2024-10-22,488.301460782079,492.9790396580823,487.5482818189782,491.5024108886719,26685800
2024-10-23,489.1536769704334,489.80774860991164,480.69042485410046,483.9706726074219,39346600
2024-10-24,487.68697675640317,488.56899209054706,485.0409912405532,487.8951110839844,22024900
2024-10-25,490.68981963359516,495.783606868468,489.98617916142297,490.8681945800781,38762100
2024-10-28,493.9799130042475,494.0393713144082,490.65012666208736,490.9474182128906,20477800
2024-10-29,491.2645459528903,496.84394921613693,489.4113580647336,495.6646423339844,28014100
2024-10-30,494.9015965333086,495.8529597761459,491.43305383710356,491.91864013671875,29756000
2024-10-31,487.954583939498,488.00412245137545,479.40214395365643,479.5012512207031,41245200
2024-11-01,481.1363651731337,486.3391785967361,480.83907364624326,483.04901123046875,33655800
2024-11-04,482.4445631601672,484.9815519553387,479.8976545652101,481.641845703125,23291600
2024-11-05,483.2274099331328,488.450063211135,483.13822247067543,487.78607177734375,24353600
2024-11-06,496.06107920229374,501.85850679379894,495.10971593005127,501.03594970703125,43082200
2024-11-07,503.83062073181566,509.7073463461607,503.7711624164113,508.9244079589844,32853100
2024-11-08,508.4288323181187,510.29193992816494,507.8044898484447,509.51898193359375,22924500
2024-11-11,510.7379273428509,510.94606166969805,506.3279414175583,509.2217102050781,24167500
2024-11-12,509.15236530324336,510.0343202052163,505.2477445114932,508.300048828125,25835300
2024-11-13,507.7946415908849,510.35140934593795,505.36664976558126,507.6459655761719,24567400
2024-11-14,507.30904134011206,508.1811066415075,503.2062364575977,504.11798095703125,28679500
2024-11-15,498.4196764454938,498.8061554755535,490.0456112891242,492.10693359375,51461100
2024-11-18,493.652881689858,497.62685004551037,492.2654707437731,495.52587890625,27080800
2024-11-19,492.94930559999926,499.42061410574536,492.6123348353257,498.93499755859375,24523000
2024-11-20,498.63769372570533,498.9548248827178,492.0970072679585,498.6476135253906,29565500
2024-11-21,501.6900000053646,502.4035299899302,493.088021478257,500.44134521484375,34526700
2024-11-22,499.8863368165391,501.9773578308753,498.2610624556709,501.2440185546875,23826600
2024-11-25,505.3171131868859,506.8532002381663,499.727820122481,502.036865234375,26375200
2024-11-26,503.5134355358176,505.55494837109245,502.6710994101925,504.7323913574219,26557100
2024-11-27,503.60262241026015,503.67197027101724,497.41868646059413,500.7583923339844,24957400
2024-11-29,501.38272425409116,505.75309106785676,500.7683016158213,505.1584777832031,15334000
2024-12-02,506.4171903389158,511.62000476225506,506.0306810364007,510.65869140625,25147200
2024-12-03,509.3306878343324,512.5019386948712,508.7558838722561,512.2244262695312,18597900
2024-12-04,515.6434895026028,518.8147407281132,514.9299292457346,518.5570678710938,26086200
2024-12-05,518.6066356126173,519.330055223799,516.7336078801881,517.1201171875,18169600
2024-12-06,517.7840589262187,521.9859411713386,517.6552224953138,521.7481079101562,23762600
2024-12-09,520.8264281316256,521.6192257616104,516.5353285463648,517.6849365234375,20674400
2024-12-10,518.9137744707876,520.6579655236552,514.4938385293885,515.9208984375,24350000
2024-12-11,520.2814024633593,525.8409663614733,519.8751140774373,525.1571655273438,32168600
2024-12-12,522.9373315206931,524.2058562213963,521.2922778164673,521.7679443359375,23577500
2024-12-13,525.6923406392922,528.3779449247531,522.5607082907461,525.76171875,28780400
2024-12-16,528.2887896903175,534.3042408794819,528.2094917796982,533.3330078125,31979900
2024-12-17,531.5393394651472,532.6492683954417,529.3294014053522,530.984375,28579100
2024-12-18,530.3401626443599,532.0545942641155,510.38116393926435,511.8280029296875,54703200
2024-12-19,516.5056617171667,517.0705459413463,509.21182628972144,509.5487365722656,46441800
2024-12-20,505.852200874932,520.1029592084699,504.71254304884667,513.998291015625,60530000
2024-12-23,515.7106302984251,519.3833002478667,512.3159202923702,519.006103515625,29672800
2024-12-24,520.9516062143355,526.1330021589947,520.316321172994,526.043701171875,17558200
2024-12-26,524.4158307733787,527.3142356084127,522.4206745678785,525.6863403320312,19090500
2024-12-27,522.1228814363513,522.559632331355,514.0330843757536,518.6983642578125,33839600
2024-12-30,511.7005068634762,515.5220319966776,508.04767821293757,511.79974365234375,34584000
2024-12-31,513.0802310210817,513.8345638741997,506.48928482473434,507.4521179199219,29117000
2025-01-02,510.49943434648804,512.8221689652438,501.9729160194123,506.45953369140625,36389800
2025-01-03,509.55653114882335,515.8100252164201,508.7426439244086,514.7479248046875,29059500
2025-01-06,520.1476411928097,524.018784806924,518.1723564940825,520.6637573242188,36109700
2025-01-07,521.7059999662438,522.1030076792526,509.4869713360559,511.3728942871094,36690300
2025-01-08,511.2736208982677,513.0999895323981,506.7969397096138,511.46221923828125,30777800
2025-01-10,507.7002616861164,507.7994984696709,500.19613120906627,503.44195556640625,40532500
2025-01-13,497.4962392396563,502.28059733248006,496.00732395497107,501.8240051269531,31694200
2025-01-14,504.9804910575475,506.39001083545065,497.88333436019064,501.3475341796875,33737200
2025-01-15,509.2387301124164,514.0230569301199,507.6802948725127,512.881591796875,34957600
2025-01-16,515.1448467748171,515.224272558158,509.1594384871324,509.2884826660156,28229000
2025-01-17,518.9861821179226,520.1971979799845,509.3181691473964,517.8843994140625,51837900
2025-01-21,520.6041714349437,522.0831509199561,516.2168513724278,520.9218139648438,23628000
2025-01-22,525.6566091124832,529.875202608773,525.3489023631776,527.582275390625,33593000
2025-01-23,525.1304247166951,528.8229657869698,524.5448186856646,528.703857421875,23096600
2025-01-24,529.0810270552897,529.8452955948869,524.2470209693237,525.716064453125,19878300
2025-01-27,507.223825099109,514.1621608800974,506.3801003492405,510.4101257324219,60771700
2025-01-28,511.4126509421013,519.1351881754546,507.9980993704096,517.9539794921875,33194200
2025-01-29,518.5990994614392,518.7281436223639,513.0801896776674,516.9811401367188,26649000
2025-01-30,519.8397878532588,522.2120796314981,514.3804330323916,519.1846313476562,27431300
2025-01-31,523.0261489535886,527.5921922182381,517.3385119017584,518.4303588867188,38755200
2025-02-03,509.6755241871737,517.000992221849,507.27342449560086,514.28125,40580800
2025-02-04,514.7974890430145,521.2295844539116,514.4004206860424,520.5942993164062,26046800
2025-02-05,517.9638671852232,523.11551659981,516.7727228160936,522.9566650390625,21134100
2025-02-06,523.4629031663001,525.8948102853632,521.8548794809367,525.6863403320312,19434500
2025-02-07,526.2224024701397,528.1678797493125,518.3311390158517,519.0557250976562,29605500
2025-02-10,523.3238397124358,526.440649799091,522.8573420708846,525.3388671875,20852800
2025-02-11,522.0732896066455,526.0039872775455,521.9442454321847,524.0882568359375,19325500
2025-02-12,518.4402741025981,525.2793726405877,518.0928847804781,524.3959350585938,25009400
2025-02-13,526.0635838146525,532.2574623508953,525.2794434932922,531.9398803710938,28714800
