Date,Open,High,Low,Close,Volume
2024-10-30,430.6372663836306,431.68077966192817,425.3803136298507,425.8036193847656,29749100
2024-10-31,408.9005934690843,409.6881704469,399.9814907408766,400.0307312011719,53971000
2024-11-01,402.6494147801429,409.0384779018434,401.162887472927,403.9882507324219,24230400
2024-11-04,403.42703719981586,404.0374205874987,399.26283871579096,402.1078796386719,19672300
2024-11-05,402.0192756499378,408.4477238969609,401.7337771398714,405.06121826171875,17626000
2024-11-06,406.0063586804049,413.91148078515863,404.13588205792996,413.6456604003906,26681800
2024-11-07,414.7285695615749,420.21195632741785,413.3503473156427,418.81402587890625,19901800
2024-11-08,418.70576053564287,419.8674028807744,415.2208034572557,415.968994140625,16891400
2024-11-11,415.94930419372986,418.203700401307,409.5307087092454,411.50946044921875,24503300
2024-11-12,411.7456609678349,417.8394007087299,410.71200186963034,416.4513244628906,19401200
2024-11-13,415.0829808583345,422.6533640239858,411.7062988498683,418.5876159667969,21502200
2024-11-14,418.39068982634956,421.51140536702854,413.4684464166278,420.2513122558594,30246900
2024-11-15,413.29122260558944,416.22486023548765,407.207337406915,408.5461730957031,28247600
2024-11-18,408.41825976061074,411.8933627455597,405.6913474607701,409.29443359375,24727000
2024-11-19,406.6855735772408,411.4404774532615,405.149836063281,411.2928161621094,18133500
2024-11-20,410.3871084118776,410.8005900683197,404.19491792354364,409.028564453125,19191700
2024-11-21,413.80284233986384,414.0790385036892,404.71793020151534,407.26287841796875,20780200
2024-11-22,405.7832472742104,411.73135363774225,405.4774597411712,411.3367919921875,24814600
2024-11-25,412.69804256956826,415.36135617252853,409.2159842267064,413.10247802734375,27691100
2024-11-26,413.891635863064,423.21330950979313,413.161695275106,422.17755126953125,23458900
2024-11-27,419.33665679394954,421.42789081016514,416.28862504102557,417.2454528808594,18332400
2024-11-29,414.38481768654003,419.1097738504757,412.1259094010287,417.70904541015625,16271900
2024-12-02,415.84477479075025,427.11953971126485,415.58829615007085,425.1269836425781,20207200
2024-12-03,424.0023874596203,426.5966745404958,421.93090130394285,425.34393310546875,18302000
2024-12-04,427.1490975254907,433.698935348809,426.754535872994,431.4794921875,26009400
2024-12-05,431.9726738856543,438.62112911545074,430.24644042721326,436.60882568359375,21697800
2024-12-06,436.2931878578621,440.04159877439776,435.7703869006791,437.54595947265625,18821000
2024-12-09,436.5891705079944,442.2413336019405,434.51768404131514,439.96270751953125,19144400
2024-12-10,438.3548361326827,443.51378920495125,435.6027181772746,437.3092041015625,18469500
2024-12-11,438.0194510528632,444.23391032066826,438.0194510528632,442.8923645019531,19200200
2024-12-12,443.01071967285327,449.96499320791463,443.01071967285327,443.4546203613281,20834800
2024-12-13,442.34983294961415,445.2992167545738,439.5286583553318,441.1957092285156,20177800
2024-12-16,441.1957234184863,446.03904550783295,439.2327587604127,445.4570617675781,23598800
2024-12-17,444.8849272856994,449.1068002031095,443.4644812477741,448.2880554199219,22733500
2024-12-18,445.1907332778121,446.50265760588917,431.08492025325205,431.4499206542969,24444500
2024-12-19,435.6224481744677,437.1612597390131,430.39443838506674,431.09478759765625,22963700
2024-12-20,427.2279700671991,437.71361011588573,422.80883168125047,430.67059326171875,64263700
2024-12-23,430.80871372187636,431.70635881030796,426.9518110200716,429.3389587402344,19152500
2024-12-24,428.74709084992185,433.6298778354008,428.2933464556966,433.363525390625,7164500
2024-12-26,433.1169230295789,434.9516783695283,430.7002140852734,432.16009521484375,8194200
2024-12-27,428.69777768381334,429.30935275325726,420.5598195240772,424.68304443359375,18117700
2024-12-30,420.2737923808389,421.7435474622816,416.17028459927946,419.06048583984375,13158700
2024-12-31,420.3131993235258,420.93464819489714,414.9470768224156,415.7756652832031,13246500
2025-01-02,419.7509189849473,420.2835937285398,409.21597020748925,412.8952941894531,16896500
2025-01-03,415.36136467137544,418.2713132207811,413.8423008464514,417.6005554199219,16662900
2025-01-06,422.1873855590837,428.42156165470556,419.70162020085996,422.0394287109375,20573600
2025-01-07,423.1738448521772,424.801430542522,415.0851952170159,416.6338806152344,18139100
2025-01-08,417.70906128958796,421.171402275518,415.81515330470927,418.79412841796875,15054600
2025-01-10,418.8631375574346,418.94203783823525,409.3836345721572,413.2602844238281,20201100
2025-01-13,409.6007318390263,412.81646832203865,406.69081302742603,411.5242614746094,17604800
2025-01-14,412.1357932076061,414.03957499111027,405.14208486737954,410.0248718261719,16935900
2025-01-15,413.43790279096226,422.3353935398116,412.5895665870108,420.5203857421875,19637800
2025-01-16,422.8779150872359,423.6571645662551,418.6264508238549,418.8138427734375,15300000
2025-01-17,428.1946780656617,428.579395977241,422.35509365285844,423.2033996582031,26197500
2025-01-21,424.3575888899967,425.0480643283389,419.8200541536477,422.6806640625,26085700
2025-01-22,431.6175824572203,441.1957044539868,430.0787709144918,440.1402587890625,27803800
2025-01-23,435.9972543675129,440.6827452232724,435.50404480374874,440.6432800292969,18389300
2025-01-24,439.1143639891968,440.5841189283991,435.40541825453283,438.029296875,15549500
2025-01-27,418.2516444520013,429.2896784954125,417.74856099112463,428.6583557128906,35647800
2025-01-28,428.69779052094407,442.29064589853647,425.52151949148305,441.1266784667969,23491700
2025-01-29,440.6235877197962,440.81100977301065,434.41900262341227,436.3227844238281,23581400
2025-01-30,413.0827588425547,417.1172097708342,407.54896156269734,409.3540954589844,54586300
2025-01-31,413.2899333042713,414.976701732093,409.27519987674,409.42315673828125,34161900
2025-02-03,406.01014380943144,409.7683985075356,403.1100689884043,405.3393859863281,25679100
2025-02-04,407.0853452090854,408.29865167160733,404.1753965052981,406.7696838378906,20532100
2025-02-05,406.74997908357795,408.2098602907994,404.8264495269334,407.6772155761719,16316700
2025-02-06,408.37753095462284,412.5205034548323,408.37753095462284,410.1728210449219,16309800
2025-02-07,410.82388435232116,412.96439718513943,402.5576865372201,404.1852722167969,22886800
2025-02-10,408.0915202610308,409.81775403639836,405.3394320876969,406.62176513671875,20817900
2025-02-11,404.07678288840276,406.88805357704496,403.741373863551,405.8523254394531,18140600
2025-02-12,401.6797906754277,405.17172339110687,398.8783635040398,403.4849548339844,19121700
2025-02-13,401.4726062482461,405.4182829681306,400.8412835235649,404.96453857421875,23891700
2025-02-14,402.2519470284911,403.3567318616424,400.36788249572703,402.88323974609375,22758500
2025-02-18,402.4590402622825,405.0237362453633,400.9794114377888,404.0767822265625,21423100
2025-02-19,402.3406422459273,409.84727742582396,402.11375500738893,409.1370544433594,24114200
2025-02-20,410.47144681938056,414.4447923675228,407.75335474991726,411.30169677734375,23508700
2025-02-21,412.4976421272199,413.1993956224997,403.15730762956775,403.47357177734375,27524800
2025-02-24,403.77015051435643,404.62015762933447,394.68677781775386,399.3124694824219,26443700
2025-02-25,396.4460551720573,397.2565479767241,392.0971142682963,393.2831726074219,29387400
